Compound,Date,Negative,Neutral,Positive,Text,TimeDiff,Tweets Ago,User
-0.4404,Tue Oct 02 22:38:14 +0000 2018,0.237,0.602,0.161,@FoxBusiness @FoxNews I am sure their employees living in poverty and embarrassing Amazon had nothing to do with th… https://t.co/1DrJpnY4Ds,0,75,@FoxNews
0.6892,Tue Oct 02 22:38:14 +0000 2018,0.073,0.665,0.262,RT @GaetaSusan: Please tell me WHY we are hearing Chuck Schumer speak? He is 100% Partisan Hack for the Dem/Communist Party!! Please stop t…,0,76,@FoxNews
0.0,Tue Oct 02 22:38:13 +0000 2018,0.0,1.0,0.0,"What time does @realDonaldTrump rally start tonight in MS?  

I'm watching on Right Side Broadcasting Network.… https://t.co/7xLSr7mECn",0,77,@FoxNews
-0.2263,Tue Oct 02 22:38:13 +0000 2018,0.16,0.84,0.0,RT @FoxNews: Anti-Kavanaugh protesters accosting senators have ties to Soros https://t.co/bDxg9LiTbg,0,78,@FoxNews
0.0,Tue Oct 02 22:38:13 +0000 2018,0.0,1.0,0.0,RT @FoxNews: Iraq tasks Shiite independent with forming new government. https://t.co/3gW2ylrofk,0,79,@FoxNews
0.0,Tue Oct 02 22:38:13 +0000 2018,0.0,1.0,0.0,"RT @HeyTammyBruce: .@FoxNews reporting ricin letter addressed to @potus intercepted yesterday, never made it into the White House.",0,80,@FoxNews
-0.4588,Tue Oct 02 22:38:13 +0000 2018,0.161,0.714,0.125,@real_farmacist Yeah because (as a white person) I want to be killed. #WTF @FoxNews this is the biggest load of 💩 I… https://t.co/i7N5j2iFdE,0,81,@FoxNews
0.0,Tue Oct 02 22:38:12 +0000 2018,0.0,1.0,0.0,"@FoxNews I personally don't care...lol I really don't. There are bigger things happening RIGHT NOW, that are FAR mo… https://t.co/mz9wFUBS5D",0,82,@FoxNews
0.0,Tue Oct 02 22:38:12 +0000 2018,0.0,1.0,0.0,BREAKING NEWS!!! Kavanaugh released a new calendar today! #ConfirmJudgeKavanaughNow #KavanaughVote @realDonaldTrump… https://t.co/HOxhN05knP,0,83,@FoxNews
-0.5719,Tue Oct 02 22:38:11 +0000 2018,0.158,0.842,0.0,RT @coleyworld: Trump could drop trou in the middle of 5th Ave and take a dump and the GOP would spend the next three days talking about wh…,0,84,@FoxNews
-0.5938,Tue Oct 02 22:38:10 +0000 2018,0.222,0.778,0.0,"RT @FoxNews: .@LindseyGrahamSC on Kavanaugh confirmation battle: ""This is bottom. If this is not bottom, help us all."" https://t.co/RoyP0v5…",0,85,@FoxNews
0.0,Tue Oct 02 22:38:09 +0000 2018,0.0,1.0,0.0,@jeffsessions @SpeakerRyan @senatemajldr @realdonaldtrump @potus @vp @foxnews @foxnewsalert @foxnewsalerts… https://t.co/APy5svxBBj,0,86,@FoxNews
-0.0258,Tue Oct 02 22:38:09 +0000 2018,0.202,0.644,0.155,"RT @FoxNews: .@SenSchumer: ""Accusing Democrats of needlessly delaying a Supreme Court nomination is galling, is hypocritical coming from a…",0,87,@FoxNews
0.0,Tue Oct 02 22:38:08 +0000 2018,0.0,1.0,0.0,@FoxNews @JesseBWatters @HillaryClinton @POTUS Yup,0,88,@FoxNews
-0.6369,Tue Oct 02 22:38:07 +0000 2018,0.154,0.846,0.0,RT @KarenMonahan01: I am willing to sit in the same TV studio as Keith Ellison and have a civil conversation regarding the abuse on live TV…,0,89,@FoxNews
0.0,Tue Oct 02 22:38:07 +0000 2018,0.0,1.0,0.0,@DefundN @FoxNews “BoycottFoxNews” commenting on FOX NEWS 😂😂😂😂😂😂😂😂,0,90,@FoxNews
0.0,Tue Oct 02 22:38:07 +0000 2018,0.0,1.0,0.0,RT @FoxNews: Iraq tasks Shiite independent with forming new government. https://t.co/3gW2ylrofk,0,91,@FoxNews
0.0,Tue Oct 02 22:38:06 +0000 2018,0.0,1.0,0.0,"RT @FoxNews: .@senatemajldr: “The Senate will vote on Judge Kavanaugh here on this floor, this week.” https://t.co/IBAR6gJ0oX https://t.co/…",0,92,@FoxNews
0.25,Tue Oct 02 22:38:06 +0000 2018,0.0,0.857,0.143,@TSearcaigh @FoxNews @MSNBC @CNN Now let’s try to convince them to do this.,0,93,@FoxNews
0.639,Tue Oct 02 22:38:06 +0000 2018,0.0,0.487,0.513,@FoxNews GOOD! Lock em up!,0,94,@FoxNews
0.2263,Tue Oct 02 22:38:06 +0000 2018,0.0,0.899,0.101,RT @FoxNews: Kanye West clarifies remark calling to ‘abolish’ the 13th Amendment: ‘Amend is the right language’ https://t.co/EUafi5a7pH,0,95,@FoxNews
-0.6369,Tue Oct 02 22:38:04 +0000 2018,0.154,0.846,0.0,RT @KarenMonahan01: I am willing to sit in the same TV studio as Keith Ellison and have a civil conversation regarding the abuse on live TV…,0,96,@FoxNews
0.5574,Tue Oct 02 22:38:04 +0000 2018,0.0,0.795,0.205,"RT @FoxNews: Houston girl, 7, proudly sings national anthem in stands at Astros game. https://t.co/8Dwn2PAS61",0,97,@FoxNews
0.0,Tue Oct 02 22:38:03 +0000 2018,0.0,1.0,0.0,"@FoxNews @JimInhofe I'll never run for office, as a teenager I drank so much one night, I peed in the sink while my… https://t.co/W2eSJ2zt6N",0,98,@FoxNews
-0.2263,Tue Oct 02 22:38:03 +0000 2018,0.16,0.84,0.0,RT @FoxNews: Anti-Kavanaugh protesters accosting senators have ties to Soros https://t.co/bDxg9LiTbg,0,99,@FoxNews
0.0,Tue Oct 02 22:38:47 +0000 2018,0.0,1.0,0.0,@MindOfMo @BradMossEsq @nytimes @realDonaldTrump JUST HOW BIG CAN THOSE CIVIL FINES RUN FOR #TRUMPS's #TAXFRAUD???,0,0,@nytimes
-0.5994,Tue Oct 02 22:38:47 +0000 2018,0.157,0.843,0.0,"RT @nytimes: The death toll in Friday’s earthquake and tsunami in Indonesia has risen to at least 1,234 people, officials say https://t.co/…",0,1,@nytimes
0.4215,Tue Oct 02 22:38:46 +0000 2018,0.0,0.877,0.123,"RT @BradMossEsq: If the @nytimes story is accurate, @realDonaldTrump defrauded the United States out of millions upon millions in tax reven…",0,2,@nytimes
-0.6249,Tue Oct 02 22:38:46 +0000 2018,0.255,0.745,0.0,RT @rolandscahill: Can the @nytimes do a deep dive into Fred Trump’s racism next?,0,3,@nytimes
0.0,Tue Oct 02 22:38:46 +0000 2018,0.0,1.0,0.0,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,4,@nytimes
0.0,Tue Oct 02 22:38:45 +0000 2018,0.0,1.0,0.0,@TomFitton @realDonaldTrump @nytimes Expect a tsunami until K is confirmed.,0,5,@nytimes
-0.25,Tue Oct 02 22:38:45 +0000 2018,0.204,0.625,0.171,RT @PKFLRDA: The @nytimes article about fraudulent practices used by #Trump to reduce taxes and falsify asset values proves that THERE IS N…,0,6,@nytimes
0.0,Tue Oct 02 22:38:45 +0000 2018,0.0,1.0,0.0,"From the @Nate_Cohn @nytimes live poll of #MI08, every single thing you need to know about 2014 v. 2018 in a single… https://t.co/oS25tUJHDx",0,7,@nytimes
0.0,Tue Oct 02 22:38:45 +0000 2018,0.0,1.0,0.0,@troppobelle @ryanaber @nytimes @POTUS 😪,0,8,@nytimes
0.0,Tue Oct 02 22:38:45 +0000 2018,0.0,1.0,0.0,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,9,@nytimes
0.8126,Tue Oct 02 22:38:45 +0000 2018,0.094,0.588,0.318,"RT @oraunak: If you’re afraid of being bad at a hobby, it’s ok. At least you have a hobby 😊

Wonderful essay by ⁦⁦@superwuster⁩ ⁦@nytimes⁩…",0,10,@nytimes
0.4019,Tue Oct 02 22:38:44 +0000 2018,0.0,0.895,0.105,RT @nytimes: None of the 22 buoys spread over Indonesia’s open water to help monitor for tsunamis had been operational for the past 6 years…,0,11,@nytimes
0.0,Tue Oct 02 22:38:44 +0000 2018,0.0,1.0,0.0,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,12,@nytimes
-0.296,Tue Oct 02 22:38:44 +0000 2018,0.257,0.546,0.197,RT @JamilSmith: President Trump is a tax cheat. His family is full of tax cheats. And that cheating helped them get rich and stay rich. Wha…,0,13,@nytimes
0.0,Tue Oct 02 22:38:44 +0000 2018,0.0,1.0,0.0,"@LouiseMensch @tribelaw @nytopinion @nytimes @HillaryClinton @BillClinton @ChelseaClinton My point is, it must be a… https://t.co/fo7bMbvy9b",0,14,@nytimes
0.0,Tue Oct 02 22:38:43 +0000 2018,0.0,1.0,0.0,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,15,@nytimes
0.0,Tue Oct 02 22:38:43 +0000 2018,0.0,1.0,0.0,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,16,@nytimes
0.0,Tue Oct 02 22:38:43 +0000 2018,0.0,1.0,0.0,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,17,@nytimes
0.4215,Tue Oct 02 22:38:43 +0000 2018,0.0,0.877,0.123,"RT @BradMossEsq: If the @nytimes story is accurate, @realDonaldTrump defrauded the United States out of millions upon millions in tax reven…",0,18,@nytimes
0.0,Tue Oct 02 22:38:42 +0000 2018,0.0,1.0,0.0,RT @TomFitton: More advocacy against @realDonaldTrump from the @NYTIMES. https://t.co/a5AX6T3YA1,0,19,@nytimes
0.4215,Tue Oct 02 22:38:42 +0000 2018,0.0,0.877,0.123,"RT @BradMossEsq: If the @nytimes story is accurate, @realDonaldTrump defrauded the United States out of millions upon millions in tax reven…",0,20,@nytimes
0.0,Tue Oct 02 22:38:41 +0000 2018,0.0,1.0,0.0,"RT @nytimes: In her first big solo trip abroad, Melania Trump is scheduled to visit 4 African countries in the span of a week: Ghana, Kenya…",0,21,@nytimes
0.0,Tue Oct 02 22:38:41 +0000 2018,0.0,1.0,0.0,RT @nytimes: Fred Trump took prompt action to thwart his son. He dispatched his daughter to find new estate lawyers. The lawyers quickly dr…,0,22,@nytimes
0.7269,Tue Oct 02 22:38:41 +0000 2018,0.0,0.736,0.264,RT @MitranoForNY23: I am honored to have earned the endorsement from @nytimes Bestselling Author and Renowned Economist @JeffDSachs. This y…,0,23,@nytimes
-0.4201,Tue Oct 02 22:38:40 +0000 2018,0.256,0.744,0.0,@TwitterMoments @nytimes Bias geez this guys come out as totally biased against democracy,0,24,@nytimes
0.0,Tue Oct 02 22:38:40 +0000 2018,0.0,1.0,0.0,RT @Deyanir35310271: @Murielgomez @Articulo66Nica @hrw_espanol @UN @VP @CIDH @CatholicHerald Y lis culpables del gobierno asesino que compe…,0,25,@nytimes
-0.8783,Tue Oct 02 22:38:40 +0000 2018,0.315,0.685,0.0,"RT @anne_stephen5: Too bad the media had been so obsessed with ""her e-mails"". They could have spared us all this misery. @CNN @MSNBC @ABC @…",0,26,@nytimes
0.0,Tue Oct 02 22:38:40 +0000 2018,0.0,1.0,0.0,"RT @Vicky4Trump: Breaking News just now by Shep Smith (@ShepNewsTeam) *cough* at #FoxNews... 

If Shep believes this @nytimes's report on @…",0,27,@nytimes
0.0,Tue Oct 02 22:38:40 +0000 2018,0.0,1.0,0.0,"RT @selcancan123: Harbiyeli öğrencilerin ailelerinden isyan...

Boğaziçi mahkemesinde görülen davada öğrencilere rahatlıkla hakaret, küfür…",0,28,@nytimes
-0.7845,Tue Oct 02 22:38:39 +0000 2018,0.277,0.723,0.0,RT @mikebarnicle: An incredible piece of reporting about one of the biggest tax cheating frauds ever: @realDonaldtrump via @NYTimes https:/…,0,29,@nytimes
-0.4588,Tue Oct 02 22:38:38 +0000 2018,0.137,0.806,0.056,RT @RicksterRicks: @umussbekidding @mateagold @nytimes you've got to be kidding. they'd have to prove the times was lying by showing that e…,0,30,@nytimes
0.0,Tue Oct 02 22:38:38 +0000 2018,0.0,1.0,0.0,RT @Deyanir35310271: @Murielgomez @Articulo66Nica @hrw_espanol @UN @VP @CIDH @CatholicHerald Y lis culpables del gobierno asesino que compe…,0,31,@nytimes
-0.4404,Tue Oct 02 22:38:38 +0000 2018,0.121,0.879,0.0,"RT @nytimes: Each year, nearly 2 million people in the U.S. graduate from college. What comes next can be intimidating: finding a job, gett…",0,32,@nytimes
0.2244,Tue Oct 02 22:38:38 +0000 2018,0.138,0.643,0.22,@DavidJollyFL @nytimes Oh my god he had it tough!,0,33,@nytimes
-0.5106,Tue Oct 02 22:38:38 +0000 2018,0.121,0.879,0.0,"RT @nytimes: As the 1980s ended, Donald Trump’s big bets began to go bust. Trump Shuttle was failing to make loan payments within 15 months…",0,34,@nytimes
-0.7263,Tue Oct 02 22:38:37 +0000 2018,0.202,0.798,0.0,"RT @ConservativeTht: In a New York Times headline, it’s been alleged that Brett Kavanaugh once threw ICE in a bar while in College! 😱 Curio…",0,35,@nytimes
-0.6935,Tue Oct 02 22:38:37 +0000 2018,0.45,0.55,0.0,@murphymike @nytimes 30% won't care or believe it.  Sad,0,36,@nytimes
-0.6249,Tue Oct 02 22:38:37 +0000 2018,0.255,0.745,0.0,RT @rolandscahill: Can the @nytimes do a deep dive into Fred Trump’s racism next?,0,37,@nytimes
-0.0258,Tue Oct 02 22:38:36 +0000 2018,0.054,0.895,0.051,RT @SteveVit: @nytimes The same people who want Hilary in jail are the same people who voted for this crook. Hard working tax paying Americ…,0,38,@nytimes
-0.4019,Tue Oct 02 22:38:36 +0000 2018,0.144,0.856,0.0,"@nytimes An accounting error, President Trump? Dropped a digit, fat fingered a decimal point, and $60.7 million of… https://t.co/doVoiwdW8D",0,39,@nytimes
0.4215,Tue Oct 02 22:38:35 +0000 2018,0.0,0.882,0.118,RT @samdolnick: True fact: the @nytimes had to schedule extra workers at the printing factory to publish the monster Trump taxes investigat…,0,40,@nytimes
0.0,Tue Oct 02 22:38:35 +0000 2018,0.0,1.0,0.0,Hey @realDonaldTrump! Any comment regarding this explosive piece from the “failing” @nytimes? I didn’t think so. Lo… https://t.co/GBoTOgVg3h,0,41,@nytimes
0.0,Tue Oct 02 22:38:34 +0000 2018,0.0,1.0,0.0,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,42,@nytimes
-0.296,Tue Oct 02 22:38:34 +0000 2018,0.257,0.546,0.197,RT @JamilSmith: President Trump is a tax cheat. His family is full of tax cheats. And that cheating helped them get rich and stay rich. Wha…,0,43,@nytimes
0.5719,Tue Oct 02 22:38:34 +0000 2018,0.0,0.817,0.183,"RT @nytimes: Between 1989 and 1992, tax records show, 4 entities created by Fred Trump to support his children paid Donald Trump today’s eq…",0,44,@nytimes
0.0,Tue Oct 02 22:38:34 +0000 2018,0.0,1.0,0.0,@RnH_Org @nytimes @KingandIMusical Kerr,0,45,@nytimes
0.0,Tue Oct 02 22:38:33 +0000 2018,0.0,1.0,0.0,RT @nytimes: Fred Trump took prompt action to thwart his son. He dispatched his daughter to find new estate lawyers. The lawyers quickly dr…,0,46,@nytimes
0.0,Tue Oct 02 22:38:33 +0000 2018,0.0,1.0,0.0,RT @nytimes: What emerges from this body of evidence is a financial biography of the 45th president fundamentally at odds with the story Do…,0,47,@nytimes
-0.5859,Tue Oct 02 22:38:32 +0000 2018,0.16,0.84,0.0,"RT @umussbekidding: @mateagold @nytimes “The New York Times’s allegations of fraud and tax evasion are 100 percent false, and highly defama…",0,48,@nytimes
-0.9313,Tue Oct 02 22:38:31 +0000 2018,0.381,0.619,0.0,"RT @SebGorka: From serial rapist and attempted murderer to “throwing ice” in just 14 days. 

Now all the World knows you are a lying append…",0,49,@nytimes
0.3182,Tue Oct 02 22:38:31 +0000 2018,0.0,0.723,0.277,RT @GinaLuciana: @Sparkymannz @nytimes @NZMorningReport Cool. https://t.co/wj80zwGal5,0,50,@nytimes
-0.765,Tue Oct 02 22:38:31 +0000 2018,0.485,0.515,0.0,@TheBeatWithAri @nytimes @CNBC he turns everything bad- fake president,0,51,@nytimes
0.0762,Tue Oct 02 22:38:30 +0000 2018,0.123,0.738,0.139,"@Sparkymannz @KrugerJoette @nytimes @NZMorningReport Site when and where Teddy Roosevelt said this. It’s not true, moron.",0,52,@nytimes
0.0,Tue Oct 02 22:38:30 +0000 2018,0.0,1.0,0.0,@TheAmerican22 @nytimes 😂😂👆🤣🤣🤣🤣👆👆👆👆,0,53,@nytimes
0.836,Tue Oct 02 22:38:30 +0000 2018,0.0,0.702,0.298,RT @almostjingo: The @nytimes thinks they are smarter than the @FBI who had Trump Sr. under investigation for years good luck with that. ht…,0,54,@nytimes
0.0,Tue Oct 02 22:38:30 +0000 2018,0.0,1.0,0.0,"RT @DavidJollyFL: ""By age 3, Mr. Trump was earning $200,000 a year in today’s dollars.... He was a millionaire by age 8.... Soon after Mr.…",0,55,@nytimes
0.0772,Tue Oct 02 22:38:29 +0000 2018,0.0,0.909,0.091,"@nytimes He just have ONE life.
Do we want to follow his foot steps?",0,56,@nytimes
-0.5267,Tue Oct 02 22:38:28 +0000 2018,0.152,0.848,0.0,"RT @DavidCayJ: The 94% UNDER-valuing of Fred Trump's real estate, per @nytimes is egregious, likely criminal. Trumps escaped $300+ million…",0,57,@nytimes
-0.296,Tue Oct 02 22:38:27 +0000 2018,0.167,0.833,0.0,RT @doncoston2: @TomFitton @realDonaldTrump @nytimes President Trump's tax are no ones business .,0,58,@nytimes
0.0,Tue Oct 02 22:38:27 +0000 2018,0.0,1.0,0.0,"RT @TheBeatWithAri: NEW: Trump received $413 million in today’s dollars from his father’s real estate empire, much of it through tax dodges…",0,59,@nytimes
0.0,Tue Oct 02 22:38:27 +0000 2018,0.0,1.0,0.0,@nytimes And it all went right over his head,0,60,@nytimes
0.0,Tue Oct 02 22:38:27 +0000 2018,0.0,1.0,0.0,"RT @nytimes: The New York Times’s findings raise new questions about President Trump’s refusal to release his income tax returns, breaking…",0,61,@nytimes
0.0,Tue Oct 02 22:38:26 +0000 2018,0.0,1.0,0.0,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,62,@nytimes
0.0,Tue Oct 02 22:38:26 +0000 2018,0.0,1.0,0.0,"RT @nytimes: As for the $1 million loan President Trump so often cites, The New York Times found that Fred Trump actually lent his son at l…",0,63,@nytimes
0.0,Tue Oct 02 22:38:25 +0000 2018,0.0,1.0,0.0,RT @Sparkymannz: @GinaLuciana @nytimes @NZMorningReport Yeap &amp; ...https://t.co/bvJ44TLrOw,0,64,@nytimes
0.0,Tue Oct 02 22:38:25 +0000 2018,0.0,1.0,0.0,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,65,@nytimes
0.0,Tue Oct 02 22:38:25 +0000 2018,0.0,1.0,0.0,"RT @mcspocky: #RT @nytimes
The New York Times’s findings are based on interviews with Fred Trump’s former employees and advisers and more t…",0,66,@nytimes
0.0,Tue Oct 02 22:38:24 +0000 2018,0.0,1.0,0.0,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,67,@nytimes
0.2732,Tue Oct 02 22:38:24 +0000 2018,0.132,0.662,0.206,"RT @WestWingReport: Since the report by @nytimes that Trump engaged in ""outright fraud"" w/regard to a massive transfer of wealth from his f…",0,68,@nytimes
-0.5106,Tue Oct 02 22:38:23 +0000 2018,0.248,0.752,0.0,@nytimes He’s the liar and con that everyone thought he was.,0,69,@nytimes
0.0,Tue Oct 02 22:38:23 +0000 2018,0.0,1.0,0.0,RT @tomscocca: Hey @NYTimes I can be down there on the train in 15 minutes to give you my quick tutorial on what parts of the news do and d…,0,70,@nytimes
0.0,Tue Oct 02 22:38:23 +0000 2018,0.0,1.0,0.0,"RT @DavidJollyFL: ""By age 3, Mr. Trump was earning $200,000 a year in today’s dollars.... He was a millionaire by age 8.... Soon after Mr.…",0,71,@nytimes
0.0,Tue Oct 02 22:38:23 +0000 2018,0.0,1.0,0.0,RT @nytimes: Fred Trump took prompt action to thwart his son. He dispatched his daughter to find new estate lawyers. The lawyers quickly dr…,0,72,@nytimes
0.0,Tue Oct 02 22:38:22 +0000 2018,0.0,1.0,0.0,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,73,@nytimes
0.0,Tue Oct 02 22:38:21 +0000 2018,0.0,1.0,0.0,RT @nytimes: Fred Trump took prompt action to thwart his son. He dispatched his daughter to find new estate lawyers. The lawyers quickly dr…,0,74,@nytimes
0.0,Tue Oct 02 22:38:21 +0000 2018,0.0,1.0,0.0,"RT @nytimes: The New York Times’s findings are based on interviews with Fred Trump’s former employees and advisers and more than 100,000 pa…",0,75,@nytimes
-0.3612,Tue Oct 02 22:38:20 +0000 2018,0.135,0.865,0.0,"RT @RepRoybalAllard: Bombshell @nytimes report: “President Trump participated in dubious tax schemes during the 1990s, including instances…",0,76,@nytimes
-0.2263,Tue Oct 02 22:38:19 +0000 2018,0.079,0.921,0.0,RT @nytimes: The Manchin campaign said that he spoke with protesters “to listen to their stories and views on Brett Kavanaugh.” One protest…,0,77,@nytimes
0.5859,Tue Oct 02 22:38:19 +0000 2018,0.0,0.84,0.16,"RT @mateagold: This @nytimes investigation - wow.  

""Mr. Trump received the equivalent today of at least $413 million from his father’s re…",0,78,@nytimes
-0.4939,Tue Oct 02 22:38:18 +0000 2018,0.127,0.873,0.0,RT @rudepundit: In that @nytimes article on Trump's tax evasion is that his asshole father used fraudulent means to justify jacking up rent…,0,79,@nytimes
0.0,Tue Oct 02 22:38:18 +0000 2018,0.0,1.0,0.0,"RT @nytimes: On May 4, 2004, the Trump children signed away ownership of the empire their father had built over 70 years. The total sales p…",0,80,@nytimes
-0.7184,Tue Oct 02 22:38:18 +0000 2018,0.274,0.645,0.081,RT @MAGATrumpGirl: @nytimes Omg the horror. Crap like this is why no one with a brain believes anything you print and you’re known as fake…,0,81,@nytimes
0.0,Tue Oct 02 22:38:18 +0000 2018,0.0,1.0,0.0,@nytimes https://t.co/JP3gsTga9e,0,82,@nytimes
0.0,Tue Oct 02 22:38:17 +0000 2018,0.0,1.0,0.0,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,83,@nytimes
0.5859,Tue Oct 02 22:38:16 +0000 2018,0.0,0.84,0.16,"RT @mateagold: This @nytimes investigation - wow.  

""Mr. Trump received the equivalent today of at least $413 million from his father’s re…",0,84,@nytimes
0.5859,Tue Oct 02 22:38:16 +0000 2018,0.0,0.84,0.16,"RT @mateagold: This @nytimes investigation - wow.  

""Mr. Trump received the equivalent today of at least $413 million from his father’s re…",0,85,@nytimes
-0.4588,Tue Oct 02 22:38:15 +0000 2018,0.203,0.699,0.098,"RT @TweetingApril: TOMORROW ON TRUMP TRASH REALITY TV... President Trump will be sharing NEW lies about the NYC probe, trying to Cheat his…",0,86,@nytimes
0.1027,Tue Oct 02 22:38:15 +0000 2018,0.165,0.615,0.219,"The @nytimes Trump empire story is a marvel — innovative in its framing, swaggering in its language, devastating in its conclusions.",0,87,@nytimes
0.0,Tue Oct 02 22:38:15 +0000 2018,0.0,1.0,0.0,@DavidJollyFL @nytimes I was only a little older than that when I sold socks door to door and at the flea market to… https://t.co/xBJD4sO8wV,0,88,@nytimes
0.0,Tue Oct 02 22:38:15 +0000 2018,0.0,1.0,0.0,RT @TomFitton: More advocacy against @realDonaldTrump from the @NYTIMES. https://t.co/a5AX6T3YA1,0,89,@nytimes
0.0,Tue Oct 02 22:38:14 +0000 2018,0.0,1.0,0.0,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,90,@nytimes
-0.296,Tue Oct 02 22:38:14 +0000 2018,0.122,0.811,0.068,"@4TaxFairness @nytimes As long as his tax planning was legal, what’s the problem? You try to maximize the deduction… https://t.co/b72b83WKgF",0,91,@nytimes
0.865,Tue Oct 02 22:38:14 +0000 2018,0.0,0.663,0.337,"RT @JamesGRickards: Will the @NYTimes ever realize these stories help, not hurt Trump because everyday Americans love to poke a stick in th…",0,92,@nytimes
0.0,Tue Oct 02 22:38:14 +0000 2018,0.0,1.0,0.0,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,93,@nytimes
-0.765,Tue Oct 02 22:38:14 +0000 2018,0.398,0.602,0.0,When the desperate @nytimes runs a hit piece on Trump’s dead father: https://t.co/WET0Hrw6Uo,0,94,@nytimes
-0.4939,Tue Oct 02 22:38:13 +0000 2018,0.127,0.873,0.0,RT @rudepundit: In that @nytimes article on Trump's tax evasion is that his asshole father used fraudulent means to justify jacking up rent…,0,95,@nytimes
0.0,Tue Oct 02 22:38:13 +0000 2018,0.0,1.0,0.0,RT @nytimes: Fred Trump took prompt action to thwart his son. He dispatched his daughter to find new estate lawyers. The lawyers quickly dr…,0,96,@nytimes
0.4215,Tue Oct 02 22:38:13 +0000 2018,0.0,0.877,0.123,"RT @BradMossEsq: If the @nytimes story is accurate, @realDonaldTrump defrauded the United States out of millions upon millions in tax reven…",0,97,@nytimes
0.0,Tue Oct 02 22:38:13 +0000 2018,0.0,1.0,0.0,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,98,@nytimes
-0.4404,Tue Oct 02 22:38:12 +0000 2018,0.139,0.861,0.0,"RT @hwdylikethapple: Two too dirty rats, #Trump &amp; #Cavanaugh they really r
THICK RATS URINATING on MORAL &amp; POLITICS
T^^^^^^R^^^^^U^^^^^^^^^…",0,99,@nytimes
